ACCNTNUM,RISKNUM,BLDGSCHEME,BLDGCODE,OCCSCHEME,OCCCODE,YEARBUILT,NUMSTORIES,NUMRISKS,POSTALCODE,COUNTYCODE,STATECODE,MODEL1,MODEL2,MODEL3,MODEL4,MODEL5,COV1TIV,COV2TIV,COV3TIV,COV4TIV,COV1DED,COV2DED,COV3DED,COV4DED,COV1LIM,COV2LIM,COV3LIM,COV4LIM,COMBDED,COMBLIM,SITEDED,SITELIM,SUBLIMGROUP,SUBLIMDED,SUBLIMLIM
PiClient,10002082317,,,PiWind,R,,,,LE13 0TE,,1,52.77755237,-0.902214532,,,,670000,,,,,,,,,,,,,,,,,,
PiClient,10002082318,,,PiWind,R,,,,LE13 0TE,,1,52.77750743,-0.902215662,,,,110000,,,,,,,,,,,,,,,,,,
PiClient,10002082319,,,PiWind,R,,,,LE13 0TE,,1,52.77759229,-0.902643454,,,,270000,,,,,,,,,,,,,,,,,,
PiClient,10002082320,,,PiWind,R,,,,LE13 0TE,,1,52.77758385,-0.902702966,,,,640000,,,,,,,,,,,,,,,,,,
PiClient,10002082321,,,PiWind,R,,,,LE13 0SZ,,1,52.77824874,-0.903635064,,,,500000,,,,,,,,,,,,,,,,,,
PiClient,10002082322,,,PiWind,R,,,,LE13 0SZ,,1,52.77832689,-0.903336595,,,,270000,,,,,,,,,,,,,,,,,,
PiClient,10002082323,,,PiWind,R,,,,LE13 0SZ,,1,52.77815365,-0.903074094,,,,530000,,,,,,,,,,,,,,,,,,
PiClient,10002082324,,,PiWind,R,,,,LE13 0SZ,,1,52.77837972,-0.903216664,,,,340000,,,,,,,,,,,,,,,,,,
PiClient,10002082325,,,PiWind,R,,,,LE13 0SZ,,1,52.7781151,-0.902793384,,,,500000,,,,,,,,,,,,,,,,,,
PiClient,10002082326,,,PiWind,R,,,,LE13 0SZ,,1,52.77836051,-0.903083719,,,,440000,,,,,,,,,,,,,,,,,,
PiClient,10002082327,,,PiWind,R,,,,LE13 0SZ,,1,52.77812299,-0.902674584,,,,520000,,,,,,,,,,,,,,,,,,
PiClient,10002082328,,,PiWind,R,,,,LE13 0SZ,,1,52.77835928,-0.902950323,,,,460000,,,,,,,,,,,,,,,,,,
PiClient,10002082329,,,PiWind,R,,,,LE13 0SZ,,1,52.77813074,-0.902540962,,,,500000,,,,,,,,,,,,,,,,,,
PiClient,10002082330,,,PiWind,R,,,,LE13 0SZ,,1,52.77840312,-0.902830618,,,,750000,,,,,,,,,,,,,,,,,,
PiClient,10002082331,,,PiWind,R,,,,LE13 0SZ,,1,52.77801089,-0.902217822,,,,430000,,,,,,,,,,,,,,,,,,
PiClient,10002082332,,,PiWind,R,,,,LE13 0SZ,,1,52.77841973,-0.902681947,,,,190000,,,,,,,,,,,,,,,,,,
PiClient,10002082333,,,PiWind,R,,,,LE13 0SZ,,1,52.77809178,-0.902215787,,,,260000,,,,,,,,,,,,,,,,,,
PiClient,10002082334,,,PiWind,R,,,,LE13 0SZ,,1,52.77842721,-0.90251868,,,,550000,,,,,,,,,,,,,,,,,,
PiClient,10002082335,,,PiWind,R,,,,LE13 0SZ,,1,52.77822728,-0.902286504,,,,180000,,,,,,,,,,,,,,,,,,
PiClient,10002082336,,,PiWind,R,,,,LE13 0SZ,,1,52.77850453,-0.902131276,,,,210000,,,,,,,,,,,,,,,,,,
PiClient,10002082337,,,PiWind,R,,,,LE13 0SZ,,1,52.77811572,-0.901889029,,,,500000,,,,,,,,,,,,,,,,,,
PiClient,10002082338,,,PiWind,R,,,,LE13 0SZ,,1,52.7783964,-0.902104346,,,,470000,,,,,,,,,,,,,,,,,,
PiClient,10002082339,,,PiWind,R,,,,LE13 0SZ,,1,52.77811421,-0.90172599,,,,340000,,,,,,,,,,,,,,,,,,
PiClient,10002082340,,,PiWind,R,,,,LE13 0SZ,,1,52.77845671,-0.901821147,,,,500000,,,,,,,,,,,,,,,,,,
PiClient,10002082341,,,PiWind,R,,,,LE13 0SZ,,1,52.77795271,-0.901759705,,,,420000,,,,,,,,,,,,,,,,,,
PiClient,10002082342,,,PiWind,R,,,,LE13 0SZ,,1,52.77856196,-0.901536816,,,,420000,,,,,,,,,,,,,,,,,,
PiClient,10002082343,,,PiWind,R,,,,LE13 0SZ,,1,52.77787168,-0.901746919,,,,480000,,,,,,,,,,,,,,,,,,
PiClient,10002082344,,,PiWind,R,,,,LE13 0SZ,,1,52.77845356,-0.901480244,,,,220000,,,,,,,,,,,,,,,,,,
PiClient,10002082345,,,PiWind,R,,,,LE13 0SZ,,1,52.7777912,-0.90179342,,,,450000,,,,,,,,,,,,,,,,,,
PiClient,10002082346,,,PiWind,R,,,,LE13 0SZ,,1,52.77834543,-0.901453315,,,,460000,,,,,,,,,,,,,,,,,,
PiClient,10002082347,,,PiWind,R,,,,LE13 0SZ,,1,52.77771003,-0.901765813,,,,270000,,,,,,,,,,,,,,,,,,
PiClient,10002082348,,,PiWind,R,,,,LE13 0SZ,,1,52.77825541,-0.901440756,,,,190000,,,,,,,,,,,,,,,,,,
PiClient,10002082349,,,PiWind,R,,,,LE13 0SZ,,1,52.77763813,-0.901767622,,,,690000,,,,,,,,,,,,,,,,,,
PiClient,10002082350,,,PiWind,R,,,,LE13 0SZ,,1,52.7781101,-0.901281337,,,,230000,,,,,,,,,,,,,,,,,,
PiClient,10002082351,,,PiWind,R,,,,LE13 0SZ,,1,52.77754812,-0.901755062,,,,560000,,,,,,,,,,,,,,,,,,
PiClient,10002082352,,,PiWind,R,,,,LE13 0SZ,,1,52.77802063,-0.901328065,,,,300000,,,,,,,,,,,,,,,,,,
PiClient,10002082353,,,PiWind,R,,,,LE13 0SZ,,1,52.77791264,-0.901315959,,,,350000,,,,,,,,,,,,,,,,,,
PiClient,10002082354,,,PiWind,R,,,,LE13 0SZ,,1,52.77778695,-0.901333949,,,,390000,,,,,,,,,,,,,,,,,,
PiClient,10002082355,,,PiWind,R,,,,LE13 0SZ,,1,52.77767909,-0.901336664,,,,140000,,,,,,,,,,,,,,,,,,
PiClient,10002082356,,,PiWind,R,,,,LE13 0SZ,,1,52.77755326,-0.901339832,,,,230000,,,,,,,,,,,,,,,,,,
PiClient,10002082357,,,PiWind,R,,,,LE13 0SZ,,1,52.77803654,-0.903047388,,,,650000,,,,,,,,,,,,,,,,,,
PiClient,10002082472,,,PiWind,C,,,,LE13 0DG,,1,52.75187405,-0.90969034,,,,530000,,,,,,,,,,,,,,,,,,
PiClient,10002082473,,,PiWind,C,,,,LE13 0RG,,1,52.75189638,-0.910163904,,,,510000,,,,,,,,,,,,,,,,,,
PiClient,10002082617,,,PiWind,R,,,,LE13 0BH,,1,52.76105134,-0.892063182,,,,530000,,,,,,,,,,,,,,,,,,
PiClient,10002082618,,,PiWind,R,,,,LE13 0BH,,1,52.76091583,-0.891992523,,,,480000,,,,,,,,,,,,,,,,,,
PiClient,10002082619,,,PiWind,R,,,,LE13 0BY,,1,52.74969207,-0.874350364,,,,360000,,,,,,,,,,,,,,,,,,
PiClient,10002082620,,,PiWind,R,,,,LE13 0BY,,1,52.75003403,-0.874385999,,,,200000,,,,,,,,,,,,,,,,,,
PiClient,10002082621,,,PiWind,R,,,,LE13 0BY,,1,52.75003852,-0.874859986,,,,180000,,,,,,,,,,,,,,,,,,
PiClient,10002082622,,,PiWind,R,,,,LE13 0LA,,1,52.76710936,-0.899661079,,,,280000,,,,,,,,,,,,,,,,,,
PiClient,10002082623,,,PiWind,R,,,,LE13 0LA,,1,52.76707341,-0.899661985,,,,800000,,,,,,,,,,,,,,,,,,
PiClient,10002082640,,,PiWind,R,,,,LE13 1PZ,,2,52.76655871,-0.880199749,,,,480000,,,,,,,,,,,,,,,,,,
PiClient,10002082641,,,PiWind,R,,,,LE13 1PZ,,2,52.76657612,-0.880140017,,,,720000,,,,,,,,,,,,,,,,,,
PiClient,10002082642,,,PiWind,R,,,,LE13 1PZ,,2,52.76659354,-0.880080284,,,,430000,,,,,,,,,,,,,,,,,,
PiClient,10002082643,,,PiWind,R,,,,LE13 1PZ,,2,52.76661096,-0.880020552,,,,440000,,,,,,,,,,,,,,,,,,
PiClient,10002082644,,,PiWind,R,,,,LE13 1PZ,,2,52.76659214,-0.879932107,,,,540000,,,,,,,,,,,,,,,,,,
PiClient,10002082645,,,PiWind,R,,,,LE13 1PZ,,2,52.76651069,-0.879874911,,,,410000,,,,,,,,,,,,,,,,,,
PiClient,10002082695,,,PiWind,R,,,,LE13 0DE,,1,52.76336701,-0.894553498,,,,420000,,,,,,,,,,,,,,,,,,
PiClient,10002082765,,,PiWind,R,,,,LE13 0SY,,1,52.77707711,-0.902345086,,,,110000,,,,,,,,,,,,,,,,,,
PiClient,10002082766,,,PiWind,R,,,,LE13 0SY,,1,52.77708445,-0.902167003,,,,270000,,,,,,,,,,,,,,,,,,
PiClient,10002082767,,,PiWind,R,,,,LE13 0SY,,1,52.77708322,-0.90203361,,,,590000,,,,,,,,,,,,,,,,,,
PiClient,10002082769,,,PiWind,C,,,,LE13 1XJ,,2,52.76441033,-0.884997444,,,,640000,,,,,,,,,,,,,,,,,,
PiClient,10002082782,,,PiWind,R,,,,LE13 1NN,,2,52.76536306,-0.887848369,,,,240000,,,,,,,,,,,,,,,,,,
PiClient,10002082826,,,PiWind,C,,,,LE13 1HA,,2,52.75527515,-0.872487636,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,10002082911,,,PiWind,R,,,,LE13 1XY,,2,52.7646459,-0.884235574,,,,500000,,,,,,,,,,,,,,,,,,
PiClient,10002082913,,,PiWind,R,,,,LE13 0LN,,1,52.77081631,-0.898055712,,,,700000,,,,,,,,,,,,,,,,,,
PiClient,10002082914,,,PiWind,R,,,,LE13 0HR,,1,52.76704705,-0.891036551,,,,440000,,,,,,,,,,,,,,,,,,
PiClient,10002082931,,,PiWind,R,,,,LE13 0BN,,1,52.76129729,-0.899170311,,,,610000,,,,,,,,,,,,,,,,,,
PiClient,10002082932,,,PiWind,R,,,,LE13 0BN,,1,52.76129825,-0.899274024,,,,560000,,,,,,,,,,,,,,,,,,
PiClient,10002082933,,,PiWind,R,,,,LE13 0BN,,1,52.76133572,-0.899436094,,,,500000,,,,,,,,,,,,,,,,,,
PiClient,10002082934,,,PiWind,R,,,,LE13 0BZ,,1,52.76224616,-0.898731433,,,,50000,,,,,,,,,,,,,,,,,,
PiClient,10002082935,,,PiWind,R,,,,LE13 0BZ,,1,52.76217412,-0.89871843,,,,440000,,,,,,,,,,,,,,,,,,
PiClient,10002082936,,,PiWind,R,,,,LE13 0BZ,,1,52.76207456,-0.898646842,,,,160000,,,,,,,,,,,,,,,,,,
PiClient,10002082937,,,PiWind,R,,,,LE13 0BZ,,1,52.76202949,-0.898633159,,,,240000,,,,,,,,,,,,,,,,,,
PiClient,10002082938,,,PiWind,R,,,,LE13 0BZ,,1,52.76199312,-0.898589617,,,,390000,,,,,,,,,,,,,,,,,,
PiClient,10002082939,,,PiWind,R,,,,LE13 0BZ,,1,52.76195621,-0.89848681,,,,120000,,,,,,,,,,,,,,,,,,
PiClient,10002082940,,,PiWind,R,,,,LE13 0BZ,,1,52.76191113,-0.898473128,,,,210000,,,,,,,,,,,,,,,,,,
PiClient,10002082941,,,PiWind,R,,,,LE13 0BZ,,1,52.7618749,-0.898444402,,,,520000,,,,,,,,,,,,,,,,,,
PiClient,10002082942,,,PiWind,R,,,,LE13 0BZ,,1,52.76183868,-0.898415677,,,,590000,,,,,,,,,,,,,,,,,,
PiClient,10002082943,,,PiWind,R,,,,LE13 0BZ,,1,52.76173898,-0.898329274,,,,400000,,,,,,,,,,,,,,,,,,
PiClient,10002082944,,,PiWind,R,,,,LE13 0BZ,,1,52.7617842,-0.898357772,,,,630000,,,,,,,,,,,,,,,,,,
PiClient,10002082945,,,PiWind,R,,,,LE13 0BZ,,1,52.76170276,-0.898300549,,,,800000,,,,,,,,,,,,,,,,,,
PiClient,10002082946,,,PiWind,R,,,,LE13 0BZ,,1,52.76167552,-0.898271597,,,,350000,,,,,,,,,,,,,,,,,,
PiClient,10002082947,,,PiWind,R,,,,LE13 0BZ,,1,52.76161274,-0.898288,,,,250000,,,,,,,,,,,,,,,,,,
PiClient,10002082948,,,PiWind,R,,,,LE13 0BZ,,1,52.76156753,-0.898259502,,,,460000,,,,,,,,,,,,,,,,,,
PiClient,10002082949,,,PiWind,R,,,,LE13 0BZ,,1,52.7615313,-0.898230777,,,,310000,,,,,,,,,,,,,,,,,,
PiClient,10002082950,,,PiWind,R,,,,LE13 0BZ,,1,52.76146797,-0.898187916,,,,150000,,,,,,,,,,,,,,,,,,
PiClient,10002082951,,,PiWind,R,,,,LE13 0BZ,,1,52.76135003,-0.898072336,,,,80000,,,,,,,,,,,,,,,,,,
PiClient,10002082952,,,PiWind,R,,,,LE13 0BZ,,1,52.76134934,-0.897998256,,,,270000,,,,,,,,,,,,,,,,,,
PiClient,10002082953,,,PiWind,R,,,,LE13 0BZ,,1,52.76134879,-0.897938991,,,,610000,,,,,,,,,,,,,,,,,,
PiClient,10002082954,,,PiWind,C,,,,LE13 1XA,,2,52.7650256,-0.886374886,,,,390000,,,,,,,,,,,,,,,,,,
PiClient,10002082955,,,PiWind,C,,,,LE13 1XA,,2,52.76519525,-0.886251991,,,,600000,,,,,,,,,,,,,,,,,,
PiClient,10002082956,,,PiWind,C,,,,LE13 1XA,,2,52.7649183,-0.886436906,,,,510000,,,,,,,,,,,,,,,,,,
PiClient,10002083236,,,PiWind,C,,,,LE13 1NN,,2,52.76623918,-0.888285507,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,10002083241,,,PiWind,R,,,,LE13 0PT,,1,52.76351263,-0.887050749,,,,490000,,,,,,,,,,,,,,,,,,
PiClient,10002083247,,,PiWind,C,,,,LE13 1XJ,,2,52.76441737,-0.884789776,,,,670000,,,,,,,,,,,,,,,,,,
PiClient,10002083328,,,PiWind,R,,,,LE13 0LT,,1,52.76186582,-0.89746653,,,,740000,,,,,,,,,,,,,,,,,,
PiClient,10002083329,,,PiWind,R,,,,LE13 0LT,,1,52.76165817,-0.897236141,,,,370000,,,,,,,,,,,,,,,,,,
PiClient,10002083330,,,PiWind,R,,,,LE13 0LT,,1,52.76190122,-0.897406358,,,,310000,,,,,,,,,,,,,,,,,,
PiClient,10002083331,,,PiWind,R,,,,LE13 0LT,,1,52.76163851,-0.897190697,,,,250000,,,,,,,,,,,,,,,,,,
PiClient,10002083332,,,PiWind,R,,,,LE13 0LT,,1,52.76191865,-0.897346639,,,,420000,,,,,,,,,,,,,,,,,,
PiClient,10002083333,,,PiWind,R,,,,LE13 0LT,,1,52.76160505,-0.897189467,,,,370000,,,,,,,,,,,,,,,,,,
PiClient,10002083334,,,PiWind,R,,,,LE13 0LT,,1,52.76193593,-0.897272103,,,,320000,,,,,,,,,,,,,,,,,,
PiClient,10002083335,,,PiWind,R,,,,LE13 0LT,,1,52.76168778,-0.897133434,,,,360000,,,,,,,,,,,,,,,,,,
PiClient,10002083336,,,PiWind,R,,,,LE13 0LT,,1,52.76195336,-0.897212384,,,,600000,,,,,,,,,,,,,,,,,,
PiClient,10002083337,,,PiWind,R,,,,LE13 0LT,,1,52.7616558,-0.897116162,,,,460000,,,,,,,,,,,,,,,,,,
PiClient,10002083338,,,PiWind,R,,,,LE13 0LT,,1,52.76197977,-0.897152438,,,,480000,,,,,,,,,,,,,,,,,,
PiClient,10002083339,,,PiWind,R,,,,LE13 0LT,,1,52.7616558,-0.897116162,,,,620000,,,,,,,,,,,,,,,,,,
PiClient,10002083340,,,PiWind,R,,,,LE13 0LT,,1,52.7619972,-0.897092719,,,,100000,,,,,,,,,,,,,,,,,,
PiClient,10002083341,,,PiWind,R,,,,LE13 0LT,,1,52.76171868,-0.897033659,,,,390000,,,,,,,,,,,,,,,,,,
PiClient,10002083342,,,PiWind,R,,,,LE13 0LT,,1,52.76218608,-0.897102768,,,,410000,,,,,,,,,,,,,,,,,,
PiClient,10002083343,,,PiWind,R,,,,LE13 0LT,,1,52.76168865,-0.897005074,,,,780000,,,,,,,,,,,,,,,,,,
PiClient,10002083344,,,PiWind,R,,,,LE13 0LT,,1,52.7616647,-0.896981079,,,,290000,,,,,,,,,,,,,,,,,,
PiClient,10002083345,,,PiWind,R,,,,LE13 0LT,,1,52.76180218,-0.896742417,,,,460000,,,,,,,,,,,,,,,,,,
PiClient,10002083346,,,PiWind,R,,,,LE13 0LT,,1,52.76176892,-0.896713174,,,,320000,,,,,,,,,,,,,,,,,,
PiClient,10002083347,,,PiWind,R,,,,LE13 0LT,,1,52.76173935,-0.896694952,,,,240000,,,,,,,,,,,,,,,,,,
PiClient,10002083348,,,PiWind,R,,,,LE13 0LT,,1,52.76183394,-0.896638618,,,,420000,,,,,,,,,,,,,,,,,,
PiClient,10002083349,,,PiWind,R,,,,LE13 0LT,,1,52.76179506,-0.896623595,,,,480000,,,,,,,,,,,,,,,,,,
PiClient,10002083350,,,PiWind,R,,,,LE13 0LT,,1,52.76176815,-0.896591375,,,,160000,,,,,,,,,,,,,,,,,,
PiClient,10002083351,,,PiWind,R,,,,LE13 0LT,,1,52.76189926,-0.896218903,,,,740000,,,,,,,,,,,,,,,,,,
PiClient,10002083352,,,PiWind,R,,,,LE13 0LT,,1,52.76187827,-0.896204762,,,,140000,,,,,,,,,,,,,,,,,,
PiClient,10002083353,,,PiWind,R,,,,LE13 0LT,,1,52.76185742,-0.896195508,,,,340000,,,,,,,,,,,,,,,,,,
PiClient,10002083354,,,PiWind,R,,,,LE13 0LT,,1,52.76192125,-0.896340906,,,,240000,,,,,,,,,,,,,,,,,,
PiClient,10002083355,,,PiWind,R,,,,LE13 0LT,,1,52.76189762,-0.896361065,,,,400000,,,,,,,,,,,,,,,,,,
PiClient,10002083356,,,PiWind,R,,,,LE13 0LT,,1,52.76187394,-0.896376335,,,,230000,,,,,,,,,,,,,,,,,,
PiClient,10002083357,,,PiWind,R,,,,LE13 0LT,,1,52.76196893,-0.896354372,,,,300000,,,,,,,,,,,,,,,,,,
PiClient,10002083358,,,PiWind,R,,,,LE13 0LT,,1,52.76195447,-0.896403791,,,,800000,,,,,,,,,,,,,,,,,,
PiClient,10002083359,,,PiWind,R,,,,LE13 0LT,,1,52.76193129,-0.896463211,,,,150000,,,,,,,,,,,,,,,,,,
PiClient,10002083360,,,PiWind,R,,,,LE13 0LT,,1,52.76204687,-0.896421018,,,,630000,,,,,,,,,,,,,,,,,,
PiClient,10002083361,,,PiWind,R,,,,LE13 0LT,,1,52.76202953,-0.89648029,,,,170000,,,,,,,,,,,,,,,,,,
PiClient,10002083362,,,PiWind,R,,,,LE13 0LT,,1,52.76200927,-0.896534746,,,,490000,,,,,,,,,,,,,,,,,,
PiClient,10002083363,,,PiWind,R,,,,LE13 0LT,,1,52.7621426,-0.896487214,,,,460000,,,,,,,,,,,,,,,,,,
PiClient,10002083364,,,PiWind,R,,,,LE13 0LT,,1,52.76212234,-0.896551451,,,,390000,,,,,,,,,,,,,,,,,,
PiClient,10002083365,,,PiWind,R,,,,LE13 0LT,,1,52.76210212,-0.896610796,,,,280000,,,,,,,,,,,,,,,,,,
PiClient,10002083366,,,PiWind,R,,,,LE13 0LT,,1,52.76221464,-0.896558899,,,,690000,,,,,,,,,,,,,,,,,,
PiClient,10002083367,,,PiWind,R,,,,LE13 0LT,,1,52.76220018,-0.896608318,,,,310000,,,,,,,,,,,,,,,,,,
PiClient,10002083368,,,PiWind,R,,,,LE13 0LT,,1,52.76217992,-0.896662775,,,,740000,,,,,,,,,,,,,,,,,,
PiClient,10002083369,,,PiWind,R,,,,LE13 0LT,,1,52.76226849,-0.896596811,,,,400000,,,,,,,,,,,,,,,,,,
PiClient,10002083370,,,PiWind,R,,,,LE13 0LT,,1,52.76225469,-0.896650067,,,,590000,,,,,,,,,,,,,,,,,,
PiClient,10002083371,,,PiWind,R,,,,LE13 0LT,,1,52.76223915,-0.896700402,,,,450000,,,,,,,,,,,,,,,,,,
PiClient,10002083372,,,PiWind,R,,,,LE13 0LT,,1,52.76232487,-0.896646367,,,,430000,,,,,,,,,,,,,,,,,,
PiClient,10002083373,,,PiWind,R,,,,LE13 0LT,,1,52.76231045,-0.896700675,,,,700000,,,,,,,,,,,,,,,,,,
PiClient,10002083374,,,PiWind,R,,,,LE13 0LT,,1,52.76229324,-0.896764687,,,,290000,,,,,,,,,,,,,,,,,,
PiClient,10002083375,,,PiWind,R,,,,LE13 0LT,,1,52.76235931,-0.896773392,,,,50000,,,,,,,,,,,,,,,,,,
PiClient,10002083376,,,PiWind,R,,,,LE13 0LT,,1,52.76239225,-0.896797012,,,,410000,,,,,,,,,,,,,,,,,,
PiClient,10002083377,,,PiWind,R,,,,LE13 0LT,,1,52.7624612,-0.896854105,,,,350000,,,,,,,,,,,,,,,,,,
PiClient,10002083378,,,PiWind,R,,,,LE13 0LT,,1,52.76250012,-0.896882614,,,,680000,,,,,,,,,,,,,,,,,,
PiClient,10002083379,,,PiWind,R,,,,LE13 0LT,,1,52.76253297,-0.896906237,,,,370000,,,,,,,,,,,,,,,,,,
PiClient,10002083380,,,PiWind,R,,,,LE13 0LT,,1,52.76262765,-0.8968499,,,,380000,,,,,,,,,,,,,,,,,,
PiClient,10002083381,,,PiWind,R,,,,LE13 0LT,,1,52.76266092,-0.896907895,,,,60000,,,,,,,,,,,,,,,,,,
PiClient,10002083382,,,PiWind,R,,,,LE13 0LT,,1,52.76269391,-0.896946334,,,,660000,,,,,,,,,,,,,,,,,,
PiClient,10002083383,,,PiWind,R,,,,LE13 0LS,,1,52.76149856,-0.89760918,,,,250000,,,,,,,,,,,,,,,,,,
PiClient,10002083384,,,PiWind,R,,,,LE13 0LS,,1,52.76205484,-0.897491397,,,,290000,,,,,,,,,,,,,,,,,,
PiClient,10002083385,,,PiWind,R,,,,LE13 0LS,,1,52.76155248,-0.897607819,,,,220000,,,,,,,,,,,,,,,,,,
PiClient,10002083386,,,PiWind,R,,,,LE13 0LS,,1,52.76210019,-0.897534711,,,,470000,,,,,,,,,,,,,,,,,,
PiClient,10002083387,,,PiWind,R,,,,LE13 0LS,,1,52.76159742,-0.897606684,,,,640000,,,,,,,,,,,,,,,,,,
PiClient,10002083388,,,PiWind,R,,,,LE13 0LS,,1,52.76213656,-0.897578252,,,,520000,,,,,,,,,,,,,,,,,,
PiClient,10002083389,,,PiWind,R,,,,LE13 0LS,,1,52.76167859,-0.897634274,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,10002083390,,,PiWind,R,,,,LE13 0LS,,1,52.7621638,-0.897607204,,,,770000,,,,,,,,,,,,,,,,,,
PiClient,10002083391,,,PiWind,R,,,,LE13 0LS,,1,52.76173307,-0.897692178,,,,170000,,,,,,,,,,,,,,,,,,
PiClient,10002083392,,,PiWind,R,,,,LE13 0LS,,1,52.762218,-0.897635475,,,,220000,,,,,,,,,,,,,,,,,,
PiClient,10002083393,,,PiWind,R,,,,LE13 0LS,,1,52.76176929,-0.897720902,,,,490000,,,,,,,,,,,,,,,,,,
PiClient,10002083394,,,PiWind,R,,,,LE13 0LS,,1,52.76225409,-0.897649384,,,,470000,,,,,,,,,,,,,,,,,,
PiClient,10002083395,,,PiWind,R,,,,LE13 0LS,,1,52.76179653,-0.897749854,,,,290000,,,,,,,,,,,,,,,,,,
PiClient,10002083396,,,PiWind,R,,,,LE13 0LS,,1,52.7622816,-0.897707969,,,,350000,,,,,,,,,,,,,,,,,,
PiClient,10002083397,,,PiWind,R,,,,LE13 0LS,,1,52.76186981,-0.897896201,,,,270000,,,,,,,,,,,,,,,,,,
PiClient,10002083398,,,PiWind,R,,,,LE13 0LS,,1,52.76232682,-0.897736467,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,10002083399,,,PiWind,R,,,,LE13 0LS,,1,52.76190618,-0.897939743,,,,290000,,,,,,,,,,,,,,,,,,
PiClient,10002083400,,,PiWind,R,,,,LE13 0LS,,1,52.76238116,-0.897779555,,,,410000,,,,,,,,,,,,,,,,,,
PiClient,10002083401,,,PiWind,R,,,,LE13 0LS,,1,52.76194227,-0.897953651,,,,190000,,,,,,,,,,,,,,,,,,
PiClient,10002083402,,,PiWind,R,,,,LE13 0LS,,1,52.76240826,-0.897793691,,,,530000,,,,,,,,,,,,,,,,,,
PiClient,10002083403,,,PiWind,R,,,,LE13 0LS,,1,52.76198748,-0.89798215,,,,150000,,,,,,,,,,,,,,,,,,
PiClient,10002083404,,,PiWind,R,,,,LE13 0LS,,1,52.76254514,-0.898012534,,,,70000,,,,,,,,,,,,,,,,,,
PiClient,10002083405,,,PiWind,R,,,,LE13 0LS,,1,52.76203283,-0.898025464,,,,390000,,,,,,,,,,,,,,,,,,
PiClient,10002083406,,,PiWind,R,,,,LE13 0LS,,1,52.76259783,-0.897877825,,,,420000,,,,,,,,,,,,,,,,,,
PiClient,10002083407,,,PiWind,R,,,,LE13 0LS,,1,52.76207805,-0.898053963,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,10002083408,,,PiWind,R,,,,LE13 0LS,,1,52.76265052,-0.897743115,,,,420000,,,,,,,,,,,,,,,,,,
PiClient,10002083409,,,PiWind,R,,,,LE13 0LS,,1,52.76211427,-0.898082688,,,,690000,,,,,,,,,,,,,,,,,,
PiClient,10002083410,,,PiWind,R,,,,LE13 0LS,,1,52.76268523,-0.897608859,,,,290000,,,,,,,,,,,,,,,,,,
PiClient,10002083411,,,PiWind,R,,,,LE13 0LS,,1,52.7621505,-0.898111413,,,,210000,,,,,,,,,,,,,,,,,,
PiClient,10002083412,,,PiWind,R,,,,LE13 0LS,,1,52.76271981,-0.897459786,,,,640000,,,,,,,,,,,,,,,,,,
PiClient,10002083413,,,PiWind,R,,,,LE13 0LS,,1,52.76219585,-0.898154728,,,,620000,,,,,,,,,,,,,,,,,,
PiClient,10002083414,,,PiWind,R,,,,LE13 0LS,,1,52.76289484,-0.897914788,,,,290000,,,,,,,,,,,,,,,,,,
PiClient,10002083415,,,PiWind,R,,,,LE13 0LS,,1,52.76224107,-0.898183227,,,,470000,,,,,,,,,,,,,,,,,,
PiClient,10002083416,,,PiWind,R,,,,LE13 0LS,,1,52.76226831,-0.898212179,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,10002083417,,,PiWind,R,,,,LE13 0LS,,1,52.76230453,-0.898240905,,,,340000,,,,,,,,,,,,,,,,,,
PiClient,10002083418,,,PiWind,R,,,,LE13 0LS,,1,52.76250309,-0.898324814,,,,240000,,,,,,,,,,,,,,,,,,
PiClient,10002083419,,,PiWind,R,,,,LE13 0LS,,1,52.76243256,-0.898474793,,,,710000,,,,,,,,,,,,,,,,,,
PiClient,10002083420,,,PiWind,R,,,,LE13 0LS,,1,52.76241514,-0.898534512,,,,340000,,,,,,,,,,,,,,,,,,
PiClient,10002083421,,,PiWind,R,,,,LE13 0LS,,1,52.76256046,-0.898693865,,,,420000,,,,,,,,,,,,,,,,,,
PiClient,10002083422,,,PiWind,R,,,,LE13 0LS,,1,52.76264217,-0.898780724,,,,350000,,,,,,,,,,,,,,,,,,
PiClient,10002083423,,,PiWind,R,,,,LE13 0LS,,1,52.7627326,-0.898837723,,,,720000,,,,,,,,,,,,,,,,,,
PiClient,10002083424,,,PiWind,R,,,,LE13 0LS,,1,52.76273884,-0.898541166,,,,250000,,,,,,,,,,,,,,,,,,
PiClient,10002083425,,,PiWind,R,,,,LE13 0LS,,1,52.76275626,-0.898481446,,,,590000,,,,,,,,,,,,,,,,,,
PiClient,10002083426,,,PiWind,R,,,,LE13 0LS,,1,52.76277355,-0.89840691,,,,420000,,,,,,,,,,,,,,,,,,
PiClient,10002083427,,,PiWind,R,,,,LE13 0LS,,1,52.76279098,-0.89834719,,,,100000,,,,,,,,,,,,,,,,,,
